date,customer_name,product_name,cost
2024-05-12,Adam Burke,Philips Sonicare 9900,1889.76
2024-01-10,Dennis Walker,LG Gram 17,976.23
2024-02-17,Douglas Mejia,HP Omen 15,1798.08
2024-07-26,William Morris,Arlo Pro 4,564.08
2023-01-15,John Rodriguez,Vizio M-Series Quantum,1891.31
2023-08-01,Douglas Castillo,Harman Kardon Onyx,734.08
2024-10-04,Christine Miles,Razer Kraken,1088.31
2023-07-10,Daniel Smith,Amazon Kindle,1918.2
2023-01-05,John Malone,Nespresso Vertuo,1783.04
2023-11-21,Deborah Wiggins,Logitech G Pro X,163.08
2023-12-16,Sara Woodard,Amazon Kindle,1330.65
2023-05-22,William Thompson,Surface Pro 8,1759.1
2023-12-06,Crystal Pierce,Roku Ultra,1352.08
2023-10-29,Sarah Gardner,MacBook Pro,89.77
2023-04-01,Michael Dunn,Corsair K95 RGB Platinum,693.89
2023-06-10,Susan Ferguson,Corsair T3 Rush,1934.77
2023-11-05,Brittany Jones,Acer Predator Helios 300,170.72
2023-08-15,Tammy Johnson,GHD Platinum+,1009.0
2024-05-04,Shawna Walters,Microsoft Surface Go 3,814.25
2023-03-03,Phillip Wheeler,Thrustmaster T300,1163.61
2023-09-19,Wanda Stephens,Sony WF-1000XM4,186.32
2022-12-06,Robert Randall,Razer Blade 15,309.4
2023-03-10,Vanessa Garcia,Logitech Brio,445.53
2023-01-27,Christine Cruz,Bose QuietComfort 45,967.42
2023-06-21,Tammy Shaw,Philips Hue Starter Kit,1372.0
2023-02-25,Joshua King,Noblechairs Hero,1769.51
2024-09-17,Carlos Woods,Foreo Luna 3,1876.75
2022-11-11,Brad Robles,SteelSeries Rival 600,312.26
2024-07-21,Jessica Wheeler,Sony WH-1000XM4,1370.85
2024-04-21,John Rodriguez,Logitech Brio,712.71
2023-05-03,Shawn Wilson,MSI GS66 Stealth,290.91
2023-04-20,Christopher Crawford,Vizio M-Series Quantum,1649.59
2022-10-18,Mark Schultz,Nespresso Vertuo,1065.49
2022-11-03,Kyle Arnold,Sony WF-1000XM4,1294.2
2024-04-13,Jeremy Newton,PlayStation 5,1990.36
2023-02-18,Brittany Martin,Arlo Pro 4,465.27
2022-10-27,Kathleen Griffin,Alienware AW3423DW,998.91
2023-08-26,Taylor Palmer,Canon EOS R5,1994.87
2024-04-24,Sarah Norris,Lenovo ThinkPad X1,548.13
2024-07-06,Anthony Salazar,Canon EOS R5,937.41
2023-11-30,Amanda Kennedy,Sennheiser Momentum 3,1503.78
2023-05-13,Lauren Keith,Razer Blade 15,351.55
2022-10-19,Timothy Taylor,August Smart Lock,1525.74
2022-11-25,Daniel Parker,LG Gram 17,1408.87
2024-08-22,Brooke Oneill,Roomba i7+,401.96
2024-07-21,Tracy Allen,Vizio M-Series Quantum,671.69
2023-09-18,Dominique Brown,Bose QuietComfort 45,1954.76
2024-03-04,Pamela Nicholson,Shure SM7B,979.18
2023-06-20,Terry Porter,Foreo Luna 3,1970.3
2024-05-01,Brandon Sanchez,Philips Sonicare 9900,772.05
2023-06-17,Shawn Cunningham,August Smart Lock,1733.3
2023-10-21,Marcus Johnson,Shark IQ Robot,961.92
2023-01-13,Lauren Valencia,Roku Ultra,190.09
2023-04-18,Matthew Brown,Ninja Foodi,175.0
2023-09-05,Robert Hatfield,Razer Kraken,1638.87
2023-10-23,David Perez,Nikon Z7 II,1548.64
2023-10-27,Steven Bryant,SanDisk Extreme Pro,244.78
2024-06-14,Randall Chung,Ecobee SmartThermostat,1180.66
2022-12-06,Kathleen Griffin,Vizio M-Series Quantum,1127.63
2023-07-20,Robert Griffin,Apple AirPods Pro,101.66
2024-07-02,Robert Johnson,Sennheiser Momentum 3,198.63
2023-07-24,Jeremiah Patel,Samsung Galaxy Buds Pro,1523.38
2024-02-12,Jenny Leon,Keurig K-Elite,1601.03
2024-01-22,Sherry Edwards,Dell XPS 13,875.86
2023-09-15,Megan Lee,HP Omen 15,1050.96
2024-01-09,Brittany White,Seagate Backup Plus,198.91
2024-08-29,Cindy Smith,MSI GS66 Stealth,380.59
2023-09-07,Shannon Smith,Nespresso Vertuo,1701.7
2023-03-12,Kristine Acosta,Samsung Galaxy Watch 5,291.44
2024-04-21,Cynthia Moore,Dyson V11 Torque Drive,977.39
2023-04-27,Adrian Porter,Shark IQ Robot,274.81
2023-04-21,Christian Potts,Dell Alienware m15,1289.83
2022-12-01,Theresa Martinez,Arlo Pro 4,588.86
2023-04-02,Barbara Hunt,Seagate Backup Plus,1979.39
2023-11-12,Brady Duncan,Dyson Supersonic,1427.47
2024-10-04,Cheryl Hines,Harman Kardon Onyx,1738.42
2024-08-26,Cynthia Green,Thrustmaster T300,1430.06
2024-01-20,Adrian Porter,Shure SM7B,177.7
2023-11-27,Carolyn Ballard,Revlon One-Step Hair Dryer,712.49
2023-04-25,Brooke Salazar,Revlon One-Step Hair Dryer,139.42
2023-09-28,Jorge Garcia,Asus ROG Zephyrus G14,750.74
2024-01-05,Carolyn Guzman,Razer Kraken,230.46
2024-07-08,Alexandria Thompson,Oral-B iO Series 9,1548.35
2023-06-28,Shelby Jackson DDS,KitchenAid Stand Mixer,397.26
2023-06-09,Carlos Clements,Breville Bambino,522.08
2024-05-14,Douglas Mejia,Apple AirPods Pro,1326.07
2023-08-02,James King,Breville Bambino,1410.28
2022-10-24,Jessica Larsen,Corsair T3 Rush,1614.79
2022-12-13,Elizabeth Montgomery,Logitech Brio,1765.96
2024-06-25,Donna Zimmerman,Harman Kardon Onyx,372.75
2022-12-16,Zachary Hicks,LG Gram 17,1021.78
2024-08-15,Cynthia Donaldson,Canon EOS R5,1538.66
2023-08-08,Linda Jones,Dyson V11 Torque Drive,1005.87
2023-09-08,Benjamin Cooley,Ecobee SmartThermostat,548.11
2024-01-03,Lindsay Davenport,Dyson V11 Torque Drive,939.54
2024-03-09,Sarah Reese,Samsung Galaxy Watch 5,135.47
2023-05-10,Gilbert Krause,Ecobee SmartThermostat,1408.81
2023-10-24,Brenda Evans,Revlon One-Step Hair Dryer,1618.54
2022-12-31,Brittney Walton,Razer Blade 15,1514.7
2023-07-22,Crystal Shepherd,Asus ROG Zephyrus G14,1317.1
2023-04-09,Ronald Wright,Harman Kardon Onyx,1562.57
2023-12-06,Matthew Harvey MD,Alienware AW3423DW,1107.44
2024-04-08,Beth Kim,Apple Watch Series 8,1876.39
2024-05-21,Valerie Mckinney,Noblechairs Hero,1845.76
2024-07-14,Julie Thomas,Sony WH-1000XM4,1979.22
2024-06-04,Aaron King,Philips Hue Starter Kit,1670.93
2023-01-28,Virginia Ramirez,Nikon Z7 II,1364.81
2024-05-29,Andrew Scott,Razer BlackWidow V3,1218.88
2024-05-28,Carl Mcintyre,Razer BlackWidow V3,596.94
2024-04-10,Jason Bowman,GHD Platinum+,643.47
2024-03-02,Kayla Hernandez,MacBook Pro,490.83
2024-03-24,Angelica Schmidt,Dell XPS 13,530.08
2022-10-23,Jessica Barrett,Apple AirPods Pro,1414.86
2023-03-20,Devin Sexton,Fujifilm X-T4,488.13
2024-05-17,Eugene Miller,Corsair K95 RGB Platinum,1398.36
2022-12-21,Casey Brown,Razer Blade 15,204.73
2023-02-17,Sandra Allen,August Smart Lock,1959.58
2023-11-01,Lori Oneill DVM,Elgato Stream Deck,234.89
2024-08-19,Andre Neal,HyperX Cloud II,978.28
2024-01-14,Tammy Johnson,Alienware AW3423DW,1647.18
2023-09-19,Steven Smith,Samsung T7 Portable SSD,1915.7
2023-06-20,Tiffany Turner,Seagate Backup Plus,408.28
2023-04-24,Daniel Smith,Sonos Beam,1686.96
2024-01-31,Logan Johnson,Revlon One-Step Hair Dryer,1020.26
2024-09-03,Mark Johnson,Dyson Supersonic,1888.64
2023-12-20,Glen Fisher,Anova Sous Vide,1416.96
2024-04-08,Barry Gonzalez,LG Gram 17,1801.02
2024-08-07,Thomas Adams,Revlon One-Step Hair Dryer,1821.6
2024-08-19,Dana Wise,Amazon Kindle,406.32
2024-07-14,Brenda Mason,Corsair K95 RGB Platinum,1256.12
2024-06-25,Mary Chavez,Anova Sous Vide,344.28
2022-11-29,Dustin Brown,Breville Bambino,419.09
2024-07-17,Barry Gonzalez,Le Creuset Dutch Oven,1671.48
2024-05-06,Seth Jones,Sony WH-1000XM4,800.87
2023-06-12,Jessica Daniel,iPhone 14,435.82
2024-02-29,Nicole Rivera,Nest Learning Thermostat,779.19
2023-09-28,Mary Barrett,Ninja Foodi,1730.78
2023-02-05,David Clark,LaCie Rugged SSD,1360.23
2022-11-17,Michelle Contreras,Cuisinart Air Fryer,925.21
2023-02-14,Robert Sheppard,GHD Platinum+,411.52
2024-03-26,Veronica Garrison,Logitech G Pro X,1966.76
2022-11-22,Courtney Simon,Instant Pot Duo,1947.46
2023-09-11,Dr. Kimberly Wilson,Sony A7 IV,348.58
2024-01-21,William Archer,Secretlab Titan Evo 2022,1974.32
2022-10-30,Jessica Ward,Nintendo Switch,1577.31
2024-05-14,Judith Campbell,Asus ROG Zephyrus G14,1785.11
2022-10-30,Rachel Byrd,Sonos Beam,807.95
2024-04-21,Mario Kline,Corsair K95 RGB Platinum,105.39
2024-06-10,Danielle Holmes,iPad Air,1372.12
2023-10-08,Dominique White,Samsung Galaxy Tab S8,1348.78
2023-05-28,Christopher Crawford,Oral-B iO Series 9,1505.02
2024-03-28,Judith Campbell,Dyson Supersonic,405.4
2024-10-07,Mr. Anthony Ruiz,Sony A7 IV,214.96
2022-12-06,Benjamin Jones,Seagate Backup Plus,271.8
2023-08-03,Alex Thomas,Amazon Fire TV Stick 4K,1853.22
2023-12-17,Natalie Combs,Razer BlackWidow V3,496.21
2024-06-11,Deborah Thomas,SanDisk Extreme Pro,1452.17
2023-07-07,Christine Morgan,Asus ROG Zephyrus G14,1372.27
2023-06-19,Shannon Goodman,SteelSeries Rival 600,305.5
2024-02-09,Christopher Larson,Nintendo Switch,784.03
2024-01-01,Gregory Hancock,DJI Mavic Air 2,285.68
2022-10-24,John Moore,Razer Kraken,1385.43
2024-04-13,Cheryl Sanders,Oral-B iO Series 9,802.4
2023-08-08,Kristen Patterson,Razer Kraken,532.68
2023-07-10,Anna Smith,Vitamix 5200,476.69
2022-10-27,Jasmine Carter,Secretlab Titan Evo 2022,561.26
2024-09-30,Richard Wilkerson,Noblechairs Hero,1541.97
2024-07-18,Julie Thomas,Vitamix 5200,1962.29
2023-10-25,Jessica Wheeler,Sony WH-1000XM4,1420.51
2023-09-21,John Wells,Shure SM7B,465.32
2024-09-04,Cameron Barnes,Alienware AW3423DW,210.02
2024-08-24,Carlos Clements,Dell XPS 13,354.82
2024-01-05,Mark Peterson,Anova Sous Vide,451.51
2024-03-22,Michelle Ramirez DVM,Roomba i7+,649.53
2023-01-17,Brandon Moses,Philips Sonicare 9900,1217.98
2023-10-22,Clayton Hampton,HP Spectre x360,1321.38
2024-02-11,Jennifer Zimmerman,Noblechairs Hero,770.32
2024-09-30,Mary Rocha,Breville Bambino,1345.17
2024-03-26,John Rodriguez,Alienware AW3423DW,741.99
2023-01-11,Michael Porter,August Smart Lock,473.01
2024-04-19,Cheryl Baldwin,Samsung Galaxy Buds Pro,1619.45
2024-06-13,Jesse Hamilton,Microsoft Surface Go 3,1192.94
2023-09-02,Sarah Richardson,Dyson V11 Torque Drive,1402.9
2023-01-19,Brenda Mason,Bose QuietComfort 45,1479.23
2024-05-21,Michaela Harris DVM,KitchenAid Stand Mixer,1459.33
2024-08-10,Mercedes Bruce,HP Spectre x360,390.58
2023-07-10,Linda Mathews,SanDisk Extreme Pro,352.32
2023-07-08,Cameron Barnes,Logitech G Pro X,918.72
2024-05-30,Gilbert Krause,Asus ZenBook Duo,1524.73
2023-06-11,Mark Rivas,Ninja Foodi,64.07
2024-09-03,David Morrison,Lenovo Tab P11,1396.2
2023-08-02,Patrick Hicks,Apple AirPods Pro,692.73
2023-10-11,Angelica Schmidt,Logitech G29,1834.08
2024-05-19,Christopher Baker,Arlo Pro 4,1673.57
2023-03-07,Catherine Ruiz,Google Chromecast,530.97
2023-02-01,Nathan Smith,Microsoft Surface Go 3,191.23
2024-03-01,Jessica Barrett,Samsung Galaxy Watch 5,1038.53
2023-01-04,Curtis Carr,HP Spectre x360,238.4
2024-06-01,Robert Garcia,Oral-B iO Series 9,1874.74
2023-12-28,Tammy Shaw,Razer Blade 15,538.97
2023-01-06,Robert Copeland,Lenovo ThinkPad X1,1477.6
2024-05-21,Denise Sandoval,Instant Pot Duo,891.57
2024-02-12,Courtney Smith,Nintendo Switch,1699.52
2023-10-23,Kristin Myers,iPhone 14,397.05
2023-09-09,Daniel Delacruz,HP Omen 15,894.37
2023-07-30,Angelica Schmidt,WD My Passport,304.46
2023-07-20,Elizabeth Jackson,Corsair HS80,1529.26
2023-02-22,Alexa Copeland,GHD Platinum+,1131.76
2023-08-18,Andrew Bright,iPhone 14,957.06
2024-05-19,Martin Wilson,Ring Video Doorbell,1557.03
2024-03-03,Mary Rocha,Google Chromecast,1714.84
2024-07-14,Elizabeth Cunningham,iPhone 14,1321.14
2024-09-04,Beth Kim,Nespresso Vertuo,1665.26
2023-02-11,Theresa Martinez,Thrustmaster T300,541.18
2023-08-01,Lori Mcdonald,Fitbit Charge 5,1012.45
2024-04-03,Jorge Garcia,HP Spectre x360,1717.0
2024-06-03,William Thompson,Asus ROG Zephyrus G14,1151.81
2024-07-05,Susan Ferguson,Seagate Backup Plus,1286.19
2023-08-22,Mark Johnson,GHD Platinum+,1369.85
2022-12-19,Brianna Kelly,Instant Pot Duo,1719.47
2024-10-06,Juan Cox,Samsung T7 Portable SSD,1366.14
2024-06-09,Mackenzie Sawyer,Fujifilm X-T4,1846.76
2023-10-18,Adam Sanchez Jr.,LG Gram 17,368.69
2024-08-15,Robert Copeland,Razer Kraken,307.93
2024-09-04,Craig Nelson,Nintendo Switch,1538.29
2024-07-17,Mary Stephens,PlayStation 5,823.41
2024-07-11,Patricia Strickland,Harman Kardon Onyx,1280.57
2023-03-27,Heather Morales,Razer BlackWidow V3,287.07
2023-08-11,Marcus Johnson,Lenovo Tab P11,1219.12
2023-01-11,Christy Buckley,Asus ROG Zephyrus G14,922.74
2023-12-20,Susan Miller,Samsung Galaxy Tab S8,1862.51
2023-07-06,Jacqueline Robinson,Vitamix 5200,1671.36
2024-04-02,Tracy Freeman,Breville Bambino,1017.73
2022-11-03,Rebecca Martinez,LG Gram 17,783.4
2023-09-03,Michael Parker,Lenovo Tab P11,982.85
2024-08-08,Joshua Martinez,Google Chromecast,622.37
2024-10-15,Angela Harper,Google Pixel 7,98.67
2024-03-07,Ross Johnson,Samsung QN90A,1891.78
2024-09-13,Ashley Stafford,Acer Predator Helios 300,620.27
2024-05-08,Michael Rodriguez,Ecobee SmartThermostat,425.01
2023-07-01,Jennifer Gonzales,GHD Platinum+,321.92
2023-11-06,Sandra Gibson,Bang & Olufsen Beosound A1,335.5
2022-12-10,Grace Howell,Revlon One-Step Hair Dryer,1536.37
2024-08-13,Deborah Wiggins,Asus ZenBook Duo,1521.21
2024-04-27,Adam Burke,Elgato Stream Deck,1381.03
2024-07-15,Angela Stewart,HyperX Cloud II,301.72
2023-03-16,Kenneth Cardenas,SteelSeries Rival 600,1540.79
2022-11-11,Lisa Porter,Lenovo ThinkPad X1,1018.44
2024-08-02,Michael Dunn,GoPro Hero 10,1060.37
2024-09-27,James Small,LaCie Rugged SSD,995.68
2023-08-22,Blake Williams,Cuisinart Air Fryer,1412.05
2023-04-11,Ashley Edwards,Roomba i7+,1297.42
2024-01-28,Danny Harper,Shure SM7B,1985.69
2024-06-28,Matthew Pope,Razer Blade 15,1812.48
2022-11-19,Joshua Castillo,Bowers & Wilkins PX7,1327.8
2024-06-22,Sarah Bridges,Cuisinart Air Fryer,1548.15
2022-12-20,John Malone,Bowers & Wilkins PX7,728.66
2024-03-16,Sherry Clark,Cuisinart Air Fryer,697.8
2024-04-25,Andrew Franco,Logitech G Pro X,1967.82
2023-05-20,Tanner Williams,Dell XPS 13,1459.44
2023-09-29,Blake Williams,Anova Sous Vide,1858.61
2023-04-15,Michael Wilkerson,PlayStation 5,1823.47
2023-02-07,Robin Smith,Dyson V11 Torque Drive,1143.37
2024-01-21,Deborah Taylor,Razer Kraken,382.55
2023-11-07,Rose Fisher,Keurig K-Elite,741.62
2022-11-23,Aaron Riley,Samsung Galaxy S23,918.15
2023-03-07,Brett Dixon,DJI Mavic Air 2,438.05
2024-03-10,Joshua Roberts,Nest Learning Thermostat,1719.53
2023-12-03,Veronica Garrison,Samsung Galaxy Tab S8,1657.31
2022-12-26,Kelsey Willis,iPad Air,1899.77
2023-07-07,Rebecca Weaver,Philips Hue Starter Kit,1273.46
2024-03-25,Lisa Porter,Apple Watch Series 8,679.05
2023-09-30,Stephanie Dawson,Microsoft Surface Go 3,121.33
2023-03-30,Grace Howell,Seagate Backup Plus,1737.31
2023-06-11,Jane Bird,Roku Ultra,1757.04
2023-01-25,Jessica Sanchez,Ecobee SmartThermostat,1200.11
2024-10-08,Nancy Mahoney,Dell XPS 13,523.62
2022-11-06,Ashley Fitzgerald,Amazon Kindle,852.31
2024-04-02,Corey Phillips,Razer BlackWidow V3,1700.45
2023-04-29,Vanessa Little,Fitbit Charge 5,116.44
2023-07-08,David Perez,Sony WH-1000XM4,1008.61
2024-05-11,Jasmine Santiago,WD My Passport,1168.52
2024-09-26,Scott Haynes MD,Ultimate Ears Boom 3,1555.49
2024-01-23,Jose Austin,MacBook Pro,1443.03
2023-10-28,Jane Higgins,Cuisinart Air Fryer,1431.14
2023-01-26,Cameron Paul,Clarisonic Mia,1627.18
2024-02-13,Brittany Jones,Razer BlackWidow V3,606.58
2024-05-20,Tammy Stewart,Google Pixel 7,1576.28
2023-10-28,Amanda Kennedy,Logitech G Pro X,123.67
2024-08-05,William Archer,Revlon One-Step Hair Dryer,935.54
2022-11-27,Ryan Cuevas,Google Pixel 7,738.45
2024-01-08,David Foster,Apple AirPods Pro,1082.4
2024-10-13,Donna Zimmerman,Corsair T3 Rush,840.33
2023-09-22,Jesse Maxwell,iPhone 14,788.05
2023-02-16,Julie Thomas,Oral-B iO Series 9,83.79
2023-08-21,Jeanette Castillo,HyperX Cloud II,886.01
2023-04-29,Brian Porter,Dyson V11 Torque Drive,763.95
2024-09-05,Anthony Banks,Cuisinart Air Fryer,1593.33
2023-04-25,Lauren Keith,Razer BlackWidow V3,820.0
2023-03-31,Amanda Smith,Dyson Supersonic,1769.48
2024-05-27,Alexis Wilson,Amazon Kindle,1762.34
2022-11-03,Courtney Smith,Clarisonic Mia,260.62
2023-10-01,Katie Brooks,Razer Kraken,478.26
2023-01-14,Sherry Edwards,HP Spectre x360,1222.14
2024-01-29,Emily Wallace,Samsung Galaxy Watch 5,297.45
2024-02-29,Veronica Morse,iPhone 14,1749.75
2024-07-19,Allen Williams,Keurig K-Elite,388.95
2024-04-15,Derek Gibson,Dell XPS 13,284.28
2024-07-02,Christopher Jones,HyperX Cloud II,1235.67
2023-07-29,Jasmine Carter,Acer Predator Helios 300,275.25
2023-08-29,Jeffrey Schultz,MSI GS66 Stealth,1192.18
2024-03-23,Shawn Reeves,Clarisonic Mia,1761.08
2024-07-16,Robert Hatfield,Asus ROG Zephyrus G14,513.76
2023-04-11,Joshua Jones,Ultimate Ears Boom 3,980.0
2024-05-09,Andrew Scott,Ultimate Ears Boom 3,467.38
2022-11-17,Amanda Smith,Canon EOS R5,1258.89
2024-02-11,Lauren Valencia,Cuisinart Air Fryer,178.44
2023-11-08,Alicia Myers,Alienware AW3423DW,451.2
2024-01-25,Edward Clark,Nintendo Switch,582.72
2023-10-19,Joshua King,Instant Pot Duo,139.32
2023-03-17,Edward Vargas,Ninja Foodi,431.63
2023-12-03,Philip Perez,SanDisk Extreme Pro,172.07
2024-01-08,Austin Holland,Marshall Stanmore II,741.12
2023-11-14,Kristen Patterson,Corsair K95 RGB Platinum,596.06
2024-05-25,Jonathon Brown,Fujifilm X-T4,842.66
2023-07-18,David Stephenson,Noblechairs Hero,458.06
2023-12-30,Robert Hatfield,Lenovo Tab P11,1737.74
2023-09-23,Linda Chambers,Elgato Stream Deck,885.89
2023-12-14,Bryan Sanders,Nikon Z7 II,1259.72
2023-11-24,Douglas Peterson,Acer Predator Helios 300,963.16
2024-10-11,Brent Evans,Nikon Z7 II,1394.98
2024-05-24,Richard Wells,Ultimate Ears Boom 3,1204.29
2023-10-19,Nicholas Wright,Shure SM7B,1702.7
2024-01-28,Michael Lopez,Breville Bambino,1185.68
2023-07-07,James Perez,SteelSeries Rival 600,837.81
2024-07-08,Diana Vaughn,Noblechairs Hero,536.89
2024-04-04,Shawn Cunningham,Nespresso Vertuo,583.16
2023-07-16,Trevor Alvarado,Samsung T7 Portable SSD,1104.54
2023-05-17,Charles Morris,Foreo Luna 3,133.43
2022-10-18,Deborah Taylor,Apple Watch Series 8,1119.02
2023-09-03,Jeremy Carlson,GoPro Hero 10,239.46
2023-01-26,Shawn Reeves,Breville Bambino,55.06
2023-12-29,Christopher Glass,Amazon Kindle,308.52
2024-04-11,Allen Evans,Logitech G Pro X,501.85
2024-02-22,Nathan Smith,Oral-B iO Series 9,1726.51
2024-07-23,Alyssa Young,Blue Yeti Microphone,1302.99
2024-06-09,Jessica Daniel,Seagate Backup Plus,1923.07
2023-05-03,Timothy Erickson,Samsung QN90A,338.7
2024-05-29,Daniel Smith,Sony A7 IV,1019.69
2024-03-19,David Smith,Bowers & Wilkins PX7,1112.15
2024-04-04,Peggy Wise,Anova Sous Vide,69.42
2023-01-20,Randy Villegas,Fitbit Charge 5,168.62
2023-12-31,Anna Scott,Logitech G29,1617.34
2024-08-08,Ronald Wright,Microsoft Surface Go 3,1403.31
2023-09-14,William Ellis,Dyson Supersonic,1724.0
2024-01-27,Cheryl Baldwin,August Smart Lock,1959.96
2023-04-23,Brandy White,HP Omen 15,1082.18
2023-11-17,Martin Davis,GoPro Hero 10,1809.51
2024-09-26,Jeanette Castillo,Samsung Galaxy Tab S8,754.53
2023-03-20,John Turner,Asus ROG Zephyrus G14,1378.96
2023-08-12,Amanda Anderson,Ninja Foodi,791.63
2024-08-12,Christie Mullins,Philips Hue Starter Kit,1953.43
2022-11-25,Benjamin Hicks,Jabra Elite 85h,1296.96
2023-04-14,Jay Garcia,Amazon Fire TV Stick 4K,1557.0
2024-01-24,Tina Miller DVM,Samsung Galaxy Tab S8,1258.69
2024-06-13,Jesse Hamilton,Ultimate Ears Boom 3,1209.37
2024-05-27,Yvonne Galvan,KitchenAid Stand Mixer,1689.4
2022-12-03,Emily Wallace,Corsair K95 RGB Platinum,963.36
2023-06-17,Mercedes Bruce,SanDisk Extreme Pro,786.66
2023-06-09,Erin Spence,Acer Predator Helios 300,612.89
2024-09-08,Christine Cruz,Samsung QN90A,325.26
2024-05-29,Amanda Rodriguez,GoPro Hero 10,1789.96
2023-09-10,Cheryl Hines,Amazon Kindle,1433.95
2024-09-12,Abigail Diaz,Razer BlackWidow V3,903.95
2023-08-25,Andrew Campbell,HyperX Cloud II,318.61
2024-07-08,Candace Thomas MD,Seagate Backup Plus,1356.55
2024-05-28,Jessica Thomas,SteelSeries Rival 600,435.2
2024-09-29,Antonio Lee,Instant Pot Duo,685.12
2022-10-17,Matthew Harvey MD,Vitamix 5200,1154.44
2024-05-31,Anthony Simon,Le Creuset Dutch Oven,127.21
2023-03-28,Amy Boyd,MSI GS66 Stealth,923.73
2024-05-25,Matthew Bishop,SanDisk Extreme Pro,604.49
2024-05-30,Kristin Myers,Corsair HS80,236.19
2023-03-31,Megan Lee,Shark IQ Robot,498.42
2024-02-14,Ryan Mendez,Logitech G Pro X,1532.1
2024-07-18,Timothy Taylor,Blue Yeti Microphone,129.6
2023-06-04,Joann Singh,Microsoft Surface Go 3,1871.61
2022-10-29,Andrew Silva,Amazon Fire TV Stick 4K,538.06
2024-09-16,Erica Ramirez,Blue Yeti Microphone,1487.6
2024-08-28,Jennifer Gonzales,HyperX Cloud II,64.95
2023-06-13,Kristina Baker,Samsung QN90A,665.03
2023-04-06,Barry Gonzalez,Elgato Stream Deck,1836.82
2024-04-28,Joann Singh,Cuisinart Air Fryer,623.3
2023-11-18,Ashley Green,Samsung Galaxy Buds Pro,1633.22
2024-02-07,Patrick Barber,Razer Blade 15,1555.96
2024-03-22,Angela Harper,Bose QuietComfort 45,73.87
2024-07-05,Jay Garcia,MacBook Pro,1392.17
2023-10-25,Timothy Booker,WD My Passport,892.88
2023-03-05,Michael Johnson,Shark IQ Robot,1439.41
2023-05-21,Marc Griffith,Roomba i7+,296.47
2022-11-13,Sandra Allen,Blue Yeti Microphone,1675.65
2023-03-04,Cameron Gomez,Philips Hue Starter Kit,1670.49
2024-03-20,William White,HyperX Cloud II,299.96
2022-12-14,Christopher Crawford,Roomba i7+,694.09
2022-11-22,Nicole Martinez,GoPro Hero 10,725.64
2023-12-30,Justin Wade,Philips Sonicare 9900,408.54
2024-06-16,Wendy Schaefer MD,Elgato Stream Deck,1924.96
2022-11-14,Robert Garcia,iPhone 14,1529.98
2023-10-13,David Ramos,PlayStation 5,1250.45
2023-02-05,Whitney Cantrell,iPhone 14,657.74
2023-05-27,Anna Waters,Microsoft Surface Go 3,1126.43
2024-03-20,Sandra Gibson,KitchenAid Stand Mixer,414.17
2024-07-04,Peggy Jones,Sony WH-1000XM4,72.01
2024-05-31,Dale Maxwell,Sonos Beam,511.4
2023-12-18,Joseph Johnson,Shure SM7B,1887.15
2023-10-24,Thomas Adams,Fitbit Charge 5,787.67
2024-01-02,Alex George,Acer Predator Helios 300,673.04
2024-04-01,Brittany Martin,Logitech Brio,668.43
2024-07-26,Ryan Cuevas,WD My Passport,1900.47
2024-05-02,Rachel Miller,HyperX Cloud II,448.44
2023-11-02,Patrick Barber,Bowers & Wilkins PX7,393.09
2023-11-13,Robin Smith,Acer Predator Helios 300,831.53
2024-02-14,Sabrina Melendez,Sonos Beam,901.84
2022-12-09,Connie Jones,WD My Passport,1851.51
2024-01-30,Christopher Knight,Bose QuietComfort 45,1604.14
2023-08-24,Mary Hebert,KitchenAid Stand Mixer,1188.21
2024-05-01,Sarah Reese,Asus ZenBook Duo,1507.9
2023-11-22,Kylie Clements,iPad Air,479.85
2023-05-04,Arthur Webb,Acer Predator Helios 300,1759.27
2024-06-26,Alexis Smith,Ecobee SmartThermostat,1700.26
2024-06-28,Jay Martin,Corsair T3 Rush,934.77
2023-05-13,Dr. Julie Rogers,Amazon Kindle,214.99
2024-04-25,Caroline Peterson,LaCie Rugged SSD,532.51
2024-07-17,Julie Cochran,HP Omen 15,794.55
2024-03-03,Megan Reed,Marshall Stanmore II,862.0
2024-08-04,Valerie Mckinney,Bang & Olufsen Beosound A1,478.71
2024-02-22,Jacob Simpson,PlayStation 5,1833.67
2022-12-18,William White,Sonos Beam,1523.95
2024-01-25,Patty Wood,Sonos Beam,1665.7
2023-06-13,Charles Summers,Foreo Luna 3,513.78
2023-05-04,Ronald Macias,MSI GS66 Stealth,1834.23
2023-10-14,Jeanette Castillo,Logitech Brio,437.4
2024-05-10,Katie Brooks,Arlo Pro 4,622.61
